Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
236,Cancel Submitted,True,2020-01-29 20:45:07.091352,1/1/20,1/1/20,"Order(orderId=236, permId=567178073, action='SELL', totalQuantity=2, orderType='STP', lmtPrice=0.0, auxPrice=3259.25, tif='GTC', ocaGroup='567178072', ocaType=3, parentId=235, trailStopPrice=3259.25, faProfile='cci_day', openClose='C', eTradeOnly=False, firmQuoteOnly=False, volatilityType=0, deltaNeutralOrderType='None', referencePriceType=0, clearingIntent='IB', orderComboLegs=[], adjustedOrderType='None', conditions=[], softDollarTier=SoftDollarTier(), dontUseAutoPriceForHedge=True)"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
252,Cancel Submitted,False,2020-01-29 21:30:05.022329,1/1/20,1/1/20,"Order(orderId=252, action='Sell', totalQuantity=1.0, orderType='MKT', account='DU1044804', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
252,Cancel Submitted,False,2020-01-29 21:30:05.029916,1/1/20,1/1/20,"Order(orderId=252, action='Sell', totalQuantity=1.0, orderType='MKT', account='DU1044804', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
253,Cancel Submitted,False,2020-01-29 21:30:06.056127,1/1/20,1/1/20,"Order(orderId=253, action='Sell', totalQuantity=1.0, orderType='MKT', account='DU1044803', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
253,Cancel Submitted,False,2020-01-29 21:30:06.066134,1/1/20,1/1/20,"Order(orderId=253, action='Sell', totalQuantity=1.0, orderType='MKT', account='DU1044803', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
364,Cancel Submitted,True,2020-01-30 05:45:04.196296,1/1/20,1/1/20,"Order(orderId=364, action='Sell', totalQuantity=2, orderType='MKT', transmit=False, faProfile='cci_day', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
365,Cancel Submitted,True,2020-01-30 05:45:05.212274,1/1/20,1/1/20,"Order(orderId=365, permId=567178077, action='BUY', totalQuantity=2, orderType='STP', lmtPrice=0.0, auxPrice=3258.75, tif='GTC', ocaGroup='567178076', ocaType=3, parentId=364, trailStopPrice=3258.75, faProfile='cci_day', openClose='C', eTradeOnly=False, firmQuoteOnly=False, volatilityType=0, deltaNeutralOrderType='None', referencePriceType=0, clearingIntent='IB', orderComboLegs=[], adjustedOrderType='None', conditions=[], softDollarTier=SoftDollarTier(), dontUseAutoPriceForHedge=True)"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
376,Cancel Submitted,True,2020-01-30 06:15:04.085839,1/1/20,1/1/20,"Order(orderId=376, action='Sell', totalQuantity=2, orderType='MKT', transmit=False, faProfile='cci_day', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
377,Cancel Submitted,True,2020-01-30 06:15:05.103843,1/1/20,1/1/20,"Order(orderId=377, permId=567178079, action='BUY', totalQuantity=2, orderType='STP', lmtPrice=0.0, auxPrice=3254.25, tif='GTC', ocaGroup='567178078', ocaType=3, parentId=376, trailStopPrice=3254.25, faProfile='cci_day', openClose='C', eTradeOnly=False, firmQuoteOnly=False, volatilityType=0, deltaNeutralOrderType='None', referencePriceType=0, clearingIntent='IB', orderComboLegs=[], adjustedOrderType='None', conditions=[], softDollarTier=SoftDollarTier(), dontUseAutoPriceForHedge=True)"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
388,Cancel Submitted,True,2020-01-30 06:45:04.034491,1/1/20,1/1/20,"Order(orderId=388, action='Sell', totalQuantity=2, orderType='MKT', transmit=False, faProfile='cci_day', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
389,Cancel Submitted,True,2020-01-30 06:45:05.055653,1/1/20,1/1/20,"Order(orderId=389, permId=567178081, action='BUY', totalQuantity=2, orderType='STP', lmtPrice=0.0, auxPrice=3255.5, tif='GTC', ocaGroup='567178080', ocaType=3, parentId=388, trailStopPrice=3255.5, faProfile='cci_day', openClose='C', eTradeOnly=False, firmQuoteOnly=False, volatilityType=0, deltaNeutralOrderType='None', referencePriceType=0, clearingIntent='IB', orderComboLegs=[], adjustedOrderType='None', conditions=[], softDollarTier=SoftDollarTier(), dontUseAutoPriceForHedge=True)"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
410,Cancel Submitted,False,2020-01-30 07:45:07.952449,1/1/20,1/1/20,"Order(orderId=410, action='Buy', totalQuantity=3.0, orderType='MKT', account='DU1044804', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
410,Cancel Submitted,False,2020-01-30 07:45:07.958809,1/1/20,1/1/20,"Order(orderId=410, action='Buy', totalQuantity=3.0, orderType='MKT', account='DU1044804', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
411,Cancel Submitted,False,2020-01-30 07:45:08.988897,1/1/20,1/1/20,"Order(orderId=411, action='Buy', totalQuantity=3.0, orderType='MKT', account='DU1044803', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
411,Cancel Submitted,False,2020-01-30 07:45:08.992148,1/1/20,1/1/20,"Order(orderId=411, action='Buy', totalQuantity=3.0, orderType='MKT', account='DU1044803', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
412,Cancel Submitted,True,2020-01-30 07:45:10.052845,1/1/20,1/1/20,"Order(orderId=412, action='Buy', totalQuantity=2, orderType='MKT', transmit=False, faProfile='cci_day', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
413,Cancel Submitted,True,2020-01-30 07:45:11.064505,1/1/20,1/1/20,"Order(orderId=413, permId=567178085, action='SELL', totalQuantity=2, orderType='STP', lmtPrice=0.0, auxPrice=3240.25, tif='GTC', ocaGroup='567178084', ocaType=3, parentId=412, trailStopPrice=3240.25, faProfile='cci_day', openClose='C', eTradeOnly=False, firmQuoteOnly=False, volatilityType=0, deltaNeutralOrderType='None', referencePriceType=0, clearingIntent='IB', orderComboLegs=[], adjustedOrderType='None', conditions=[], softDollarTier=SoftDollarTier(), dontUseAutoPriceForHedge=True)"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
429,Cancel Submitted,True,2020-01-30 08:30:04.772196,1/1/20,1/1/20,"Order(orderId=429, action='Buy', totalQuantity=2, orderType='MKT', transmit=False, faProfile='cci_day', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
430,Cancel Submitted,True,2020-01-30 08:30:05.785148,1/1/20,1/1/20,"Order(orderId=430, permId=567178087, action='SELL', totalQuantity=2, orderType='STP', lmtPrice=0.0, auxPrice=3242.25, tif='GTC', ocaGroup='567178086', ocaType=3, parentId=429, trailStopPrice=3242.25, faProfile='cci_day', openClose='C', eTradeOnly=False, firmQuoteOnly=False, volatilityType=0, deltaNeutralOrderType='None', referencePriceType=0, clearingIntent='IB', orderComboLegs=[], adjustedOrderType='None', conditions=[], softDollarTier=SoftDollarTier(), dontUseAutoPriceForHedge=True)"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
471,Cancel Submitted,False,2020-01-30 10:45:06.885780,1/1/20,1/1/20,"Order(orderId=471, action='Sell', totalQuantity=2.0, orderType='MKT', account='DU1044804', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
471,Cancel Submitted,False,2020-01-30 10:45:06.891944,1/1/20,1/1/20,"Order(orderId=471, action='Sell', totalQuantity=2.0, orderType='MKT', account='DU1044804', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
472,Cancel Submitted,False,2020-01-30 10:45:07.920173,1/1/20,1/1/20,"Order(orderId=472, action='Sell', totalQuantity=2.0, orderType='MKT', account='DU1044803', conditions=[], softDollarTier=SoftDollarTier())"
Order_Id,Status,To_Open,Date_Pending,Date_Cancelled,Date_Filled,Order
472,Cancel Submitted,False,2020-01-30 10:45:07.927098,1/1/20,1/1/20,"Order(orderId=472, action='Sell', totalQuantity=2.0, orderType='MKT', account='DU1044803', conditions=[], softDollarTier=SoftDollarTier())"
